,year,led_c,x,value,sm_value,noise,nr_value
3610,1976,194,4_Rings,0.0,0.0,,0.0
3611,1976,195,4_Rings,0.0,0.0,,0.0
3612,1976,196,4_Rings,0.0,0.0,,0.0
3613,1976,197,4_Rings,0.0,0.0,,0.0
3614,1976,198,4_Rings,0.0,0.0,,0.0
3615,1976,199,4_Rings,0.0,0.0,,0.0
3616,1976,200,4_Rings,0.0,0.0,,0.0
3617,1976,201,4_Rings,0.0,0.0,,0.0
3618,1976,202,4_Rings,0.0,0.0,,0.0
3619,1976,203,4_Rings,0.0,0.0,,0.0
3620,1976,204,4_Rings,0.0,0.0,,0.0
3621,1976,205,4_Rings,0.0,0.0,,0.0
3622,1976,206,4_Rings,0.0,0.0,,0.0
3623,1976,207,4_Rings,0.0,0.0,,0.0
3624,1976,208,4_Rings,0.0,0.0,,0.0
3625,1976,209,4_Rings,0.0,0.0,,0.0
3626,1976,210,4_Rings,0.0,0.0,,0.0
3627,1976,211,4_Rings,0.0,0.0,,0.0
3628,1976,212,4_Rings,0.0,0.0,,0.0
3629,1976,213,4_Rings,0.0,0.0,,0.0
3630,1976,214,4_Rings,0.0,0.0,,0.0
3631,1976,215,4_Rings,0.0,0.0,,0.0
3632,1976,216,4_Rings,0.0,0.0,,0.0
3633,1976,217,4_Rings,0.0,0.0,,0.0
3634,1976,218,4_Rings,0.0,0.0,,0.0
3635,1976,219,4_Rings,0.0,0.0,,0.0
3636,1976,220,4_Rings,0.0,0.0,,0.0
3637,1976,221,4_Rings,0.0,0.0,,0.0
3638,1976,222,4_Rings,0.0,0.0,,0.0
3639,1976,223,4_Rings,0.0,0.0,,0.0
3640,1976,224,4_Rings,0.0,0.0,,0.0
3641,1976,225,4_Rings,0.0,0.0,,0.0
3642,1976,226,4_Rings,0.0,0.0,,0.0
3643,1976,227,4_Rings,0.0,0.0,,0.0
3644,1976,228,4_Rings,0.0,0.0,,0.0
3645,1976,229,4_Rings,0.0,0.0,,0.0
3646,1976,230,4_Rings,0.0,0.0,,0.0
3647,1976,231,4_Rings,0.0,0.0,,0.0
3648,1976,232,4_Rings,0.0,0.0,,0.0
3649,1976,233,4_Rings,0.0,0.0,,0.0
3650,1976,234,4_Rings,0.0,0.0,,0.0
3651,1976,235,4_Rings,0.0,0.0,,0.0
3652,1976,236,4_Rings,0.0,0.0,,0.0
3653,1976,237,4_Rings,0.0,0.0,,0.0
3654,1976,238,4_Rings,0.0,0.0,,0.0
3655,1976,239,4_Rings,0.0,0.0,,0.0
3656,1976,240,4_Rings,0.0,0.0,,0.0
3657,1976,241,4_Rings,0.0,0.0,,0.0
3658,1976,242,4_Rings,0.0,0.0,,0.0
3659,1976,243,4_Rings,0.0,0.0,,0.0
3781,1977,121,3_C.St,0.0,0.0,,0.0
3782,1977,122,3_C.St,0.0,0.0,,0.0
3783,1977,123,3_C.St,0.0,0.0,,0.0
3784,1977,124,3_C.St,0.0,0.0,,0.0
3785,1977,125,3_C.St,0.0,0.0,,0.0
3786,1977,126,3_C.St,0.0,0.0,,0.0
3787,1977,127,3_C.St,0.0,0.0,,0.0
3788,1977,128,3_C.St,0.0,0.0,,0.0
3789,1977,129,3_C.St,0.0,0.0,,0.0
3790,1977,130,3_C.St,0.0,0.0,,0.0
3791,1977,131,3_C.St,0.0,0.0,,0.0
3792,1977,132,3_C.St,0.0,0.0,,0.0
3793,1977,133,3_C.St,0.0,0.0,,0.0
3794,1977,134,3_C.St,0.0,0.0,,0.0
3795,1977,135,3_C.St,0.0,0.0,,0.0
3796,1977,136,3_C.St,0.0,0.0,,0.0
3797,1977,137,3_C.St,0.0,0.0,,0.0
3798,1977,138,3_C.St,0.0,0.0,,0.0
3799,1977,139,3_C.St,0.0,0.0,,0.0
3800,1977,140,3_C.St,0.0,0.0,,0.0
3801,1977,141,3_C.St,0.0,0.0,,0.0
3802,1977,142,3_C.St,0.0,0.0,,0.0
3803,1977,143,3_C.St,0.0,0.0,,0.0
3804,1977,144,3_C.St,0.0,0.0,,0.0
3805,1977,145,3_C.St,0.0,0.0,,0.0
3806,1977,146,3_C.St,0.0,0.0,,0.0
3807,1977,147,3_C.St,0.0,0.0,,0.0
3808,1977,148,3_C.St,0.0,0.0,,0.0
3809,1977,149,3_C.St,0.0,0.0,,0.0
3810,1977,150,3_C.St,0.0,0.0,,0.0
3811,1977,151,3_C.St,0.0,0.0,,0.0
3812,1977,152,3_C.St,0.0,0.0,,0.0
3813,1977,153,3_C.St,0.0,0.0,,0.0
3814,1977,154,3_C.St,0.0,0.0,,0.0
3815,1977,155,3_C.St,0.0,0.0,,0.0
3816,1977,156,3_C.St,0.0,0.0,,0.0
3817,1977,157,3_C.St,0.0,0.0,,0.0
3818,1977,158,3_C.St,0.0,0.0,,0.0
3819,1977,159,3_C.St,0.0,0.0,,0.0
3820,1977,160,3_C.St,0.0,0.0,,0.0
3821,1977,161,3_C.St,0.0,0.0,,0.0
3822,1977,162,3_C.St,0.0,0.0,,0.0
3823,1977,163,3_C.St,0.0,0.0,,0.0
3824,1977,164,3_C.St,0.0,0.0,,0.0
3825,1977,165,3_C.St,0.0,0.0,,0.0
3826,1977,166,3_C.St,0.0,0.0,,0.0
3827,1977,167,3_C.St,0.0,0.0,,0.0
3828,1977,168,3_C.St,0.0,0.0,,0.0
3829,1977,169,3_C.St,0.0,0.0,,0.0
3830,1977,170,3_C.St,0.0,0.0,,0.0
3831,1977,171,3_C.St,0.0,0.0,,0.0
3832,1977,172,3_C.St,0.0,0.0,,0.0
3833,1977,173,3_C.St,0.0,0.0,,0.0
3834,1977,174,3_C.St,0.0,0.0,,0.0
3835,1977,175,3_C.St,0.0,0.0,,0.0
3836,1977,176,3_C.St,0.0,0.0,,0.0
3837,1977,177,3_C.St,0.0,0.0,,0.0
3838,1977,178,3_C.St,0.0,0.0,,0.0
3839,1977,179,3_C.St,0.0,0.0,,0.0
3840,1977,180,3_C.St,0.0,0.0,,0.0
3841,1977,181,4_Rings,0.0,0.0,,0.0
3842,1977,182,4_Rings,0.0,0.0,,0.0
3843,1977,183,4_Rings,0.0,0.0,,0.0
3844,1977,184,4_Rings,0.0,0.0,,0.0
3845,1977,185,4_Rings,0.0,0.0,,0.0
3846,1977,186,4_Rings,0.0,0.0,,0.0
3847,1977,187,4_Rings,0.0,0.0,,0.0
3848,1977,188,4_Rings,0.0,0.0,,0.0
3849,1977,189,4_Rings,0.0,0.0,,0.0
3850,1977,190,4_Rings,0.0,0.0,,0.0
3851,1977,191,4_Rings,0.0,0.0,,0.0
3852,1977,192,4_Rings,0.0,0.0,,0.0
3853,1977,193,4_Rings,0.0,0.0,,0.0
3854,1977,194,4_Rings,0.0,0.0,,0.0
3855,1977,195,4_Rings,0.0,0.0,,0.0
3856,1977,196,4_Rings,0.0,0.0,,0.0
3857,1977,197,4_Rings,0.0,0.0,,0.0
3858,1977,198,4_Rings,0.0,0.0,,0.0
3859,1977,199,4_Rings,0.0,0.0,,0.0
3860,1977,200,4_Rings,0.0,0.0,,0.0
3861,1977,201,4_Rings,0.0,0.0,,0.0
3862,1977,202,4_Rings,0.0,0.0,,0.0
3863,1977,203,4_Rings,0.0,0.0,,0.0
3864,1977,204,4_Rings,0.0,0.0,,0.0
3865,1977,205,4_Rings,0.0,0.0,,0.0
3866,1977,206,4_Rings,0.0,0.0,,0.0
3867,1977,207,4_Rings,0.0,0.0,,0.0
3868,1977,208,4_Rings,0.0,0.0,,0.0
3869,1977,209,4_Rings,0.0,0.0,,0.0
3870,1977,210,4_Rings,0.0,0.0,,0.0
3871,1977,211,4_Rings,0.0,0.0,,0.0
3872,1977,212,4_Rings,0.0,0.0,,0.0
3873,1977,213,4_Rings,0.0,0.0,,0.0
3874,1977,214,4_Rings,0.0,0.0,,0.0
3875,1977,215,4_Rings,0.0,0.0,,0.0
3876,1977,216,4_Rings,0.0,0.0,,0.0
3877,1977,217,4_Rings,0.0,0.0,,0.0
3878,1977,218,4_Rings,0.0,0.0,,0.0
3879,1977,219,4_Rings,0.0,0.0,,0.0
3880,1977,220,4_Rings,0.0,0.0,,0.0
3881,1977,221,4_Rings,0.0,0.0,,0.0
3882,1977,222,4_Rings,0.0,0.0,,0.0
3883,1977,223,4_Rings,0.0,0.0,,0.0
3884,1977,224,4_Rings,0.0,0.0,,0.0
3885,1977,225,4_Rings,0.0,0.0,,0.0
3886,1977,226,4_Rings,0.0,0.0,,0.0
3887,1977,227,4_Rings,0.0,0.0,,0.0
3888,1977,228,4_Rings,0.0,0.0,,0.0
3889,1977,229,4_Rings,0.0,0.0,,0.0
3890,1977,230,4_Rings,0.0,0.0,,0.0
3891,1977,231,4_Rings,0.0,0.0,,0.0
3892,1977,232,4_Rings,0.0,0.0,,0.0
3893,1977,233,4_Rings,0.0,0.0,,0.0
3894,1977,234,4_Rings,0.0,0.0,,0.0
3895,1977,235,4_Rings,0.0,0.0,,0.0
3896,1977,236,4_Rings,0.0,0.0,,0.0
3897,1977,237,4_Rings,0.0,0.0,,0.0
3898,1977,238,4_Rings,0.0,0.0,,0.0
3899,1977,239,4_Rings,0.0,0.0,,0.0
3900,1977,240,4_Rings,0.0,0.0,,0.0
3901,1977,241,4_Rings,0.0,0.0,,0.0
3902,1977,242,4_Rings,0.0,0.0,,0.0
3903,1977,243,4_Rings,0.0,0.0,,0.0
4025,1978,121,3_C.St,0.0,0.0,,0.0
4026,1978,122,3_C.St,0.0,0.0,,0.0
4027,1978,123,3_C.St,0.0,0.0,,0.0
4028,1978,124,3_C.St,0.0,0.0,,0.0
4029,1978,125,3_C.St,0.0,0.0,,0.0
4030,1978,126,3_C.St,0.0,0.0,,0.0
4031,1978,127,3_C.St,0.0,0.0,,0.0
4032,1978,128,3_C.St,0.0,0.0,,0.0
4033,1978,129,3_C.St,0.0,0.0,,0.0
4034,1978,130,3_C.St,0.0,0.0,,0.0
4035,1978,131,3_C.St,0.0,0.0,,0.0
4036,1978,132,3_C.St,0.0,0.0,,0.0
4037,1978,133,3_C.St,0.0,0.0,,0.0
4038,1978,134,3_C.St,0.0,0.0,,0.0
4039,1978,135,3_C.St,0.0,0.0,,0.0
4040,1978,136,3_C.St,0.0,0.0,,0.0
4041,1978,137,3_C.St,0.0,0.0,,0.0
4042,1978,138,3_C.St,0.0,0.0,,0.0
4043,1978,139,3_C.St,0.0,0.0,,0.0
4044,1978,140,3_C.St,0.0,0.0,,0.0
4045,1978,141,3_C.St,0.0,0.0,,0.0
4046,1978,142,3_C.St,0.0,0.0,,0.0
4047,1978,143,3_C.St,0.0,0.0,,0.0
4048,1978,144,3_C.St,0.0,0.0,,0.0
4049,1978,145,3_C.St,0.0,0.0,,0.0
4050,1978,146,3_C.St,0.0,0.0,,0.0
4051,1978,147,3_C.St,0.0,0.0,,0.0
4052,1978,148,3_C.St,0.0,0.0,,0.0
4053,1978,149,3_C.St,0.0,0.0,,0.0
4054,1978,150,3_C.St,0.0,0.0,,0.0
4055,1978,151,3_C.St,0.0,0.0,,0.0
4056,1978,152,3_C.St,0.0,0.0,,0.0
4057,1978,153,3_C.St,0.0,0.0,,0.0
4058,1978,154,3_C.St,0.0,0.0,,0.0
4059,1978,155,3_C.St,0.0,0.0,,0.0
4060,1978,156,3_C.St,0.0,0.0,,0.0
4061,1978,157,3_C.St,0.0,0.0,,0.0
4062,1978,158,3_C.St,0.0,0.0,,0.0
4063,1978,159,3_C.St,0.0,0.0,,0.0
4064,1978,160,3_C.St,0.0,0.0,,0.0
4065,1978,161,3_C.St,0.0,0.0,,0.0
4066,1978,162,3_C.St,0.0,0.0,,0.0
4067,1978,163,3_C.St,0.0,0.0,,0.0
4068,1978,164,3_C.St,0.0,0.0,,0.0
4069,1978,165,3_C.St,0.0,0.0,,0.0
4070,1978,166,3_C.St,0.0,0.0,,0.0
4071,1978,167,3_C.St,0.0,0.0,,0.0
4072,1978,168,3_C.St,0.0,0.0,,0.0
4073,1978,169,3_C.St,0.0,0.0,,0.0
4074,1978,170,3_C.St,0.0,0.0,,0.0
4075,1978,171,3_C.St,0.0,0.0,,0.0
4076,1978,172,3_C.St,0.0,0.0,,0.0
4077,1978,173,3_C.St,0.0,0.0,,0.0
4078,1978,174,3_C.St,0.0,0.0,,0.0
4079,1978,175,3_C.St,0.0,0.0,,0.0
4080,1978,176,3_C.St,0.0,0.0,,0.0
4081,1978,177,3_C.St,0.0,0.0,,0.0
4082,1978,178,3_C.St,0.0,0.0,,0.0
4083,1978,179,3_C.St,0.0,0.0,,0.0
4084,1978,180,3_C.St,0.0,0.0,,0.0
4085,1978,181,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4086,1978,182,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4087,1978,183,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4088,1978,184,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4089,1978,185,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4090,1978,186,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4091,1978,187,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4092,1978,188,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4093,1978,189,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4094,1978,190,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4095,1978,191,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4096,1978,192,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4097,1978,193,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4098,1978,194,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4099,1978,195,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4100,1978,196,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4101,1978,197,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4102,1978,198,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4103,1978,199,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4104,1978,200,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4105,1978,201,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4106,1978,202,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4107,1978,203,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4108,1978,204,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4109,1978,205,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4110,1978,206,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4111,1978,207,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4112,1978,208,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4113,1978,209,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4114,1978,210,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4115,1978,211,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4116,1978,212,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4117,1978,213,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4118,1978,214,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4119,1978,215,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4120,1978,216,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4121,1978,217,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4122,1978,218,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4123,1978,219,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4124,1978,220,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4125,1978,221,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4126,1978,222,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4127,1978,223,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4128,1978,224,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4129,1978,225,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4130,1978,226,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4131,1978,227,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4132,1978,228,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4133,1978,229,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4134,1978,230,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4135,1978,231,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4136,1978,232,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4137,1978,233,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4138,1978,234,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4139,1978,235,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4140,1978,236,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4141,1978,237,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4142,1978,238,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4143,1978,239,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4144,1978,240,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4145,1978,241,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4146,1978,242,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4147,1978,243,4_Rings,0.6666666666666666,0.6666666666666666,,0.3333333333333333
4269,1979,121,3_C.St,1.0,1.0,,0.5
4270,1979,122,3_C.St,1.0,1.0,,0.5
4271,1979,123,3_C.St,1.0,1.0,,0.5
4272,1979,124,3_C.St,1.0,1.0,,0.5
4273,1979,125,3_C.St,1.0,1.0,,0.5
4274,1979,126,3_C.St,1.0,1.0,,0.5
4275,1979,127,3_C.St,1.0,1.0,,0.5
4276,1979,128,3_C.St,1.0,1.0,,0.5
4277,1979,129,3_C.St,1.0,1.0,,0.5
4278,1979,130,3_C.St,1.0,1.0,,0.5
4279,1979,131,3_C.St,1.0,1.0,,0.5
4280,1979,132,3_C.St,1.0,1.0,,0.5
4281,1979,133,3_C.St,1.0,1.0,,0.5
4282,1979,134,3_C.St,1.0,1.0,,0.5
4283,1979,135,3_C.St,1.0,1.0,,0.5
4284,1979,136,3_C.St,1.0,1.0,,0.5
4285,1979,137,3_C.St,1.0,1.0,,0.5
4286,1979,138,3_C.St,1.0,1.0,,0.5
4287,1979,139,3_C.St,1.0,1.0,,0.5
4288,1979,140,3_C.St,1.0,1.0,,0.5
4289,1979,141,3_C.St,1.0,1.0,,0.5
4290,1979,142,3_C.St,1.0,1.0,,0.5
4291,1979,143,3_C.St,1.0,1.0,,0.5
4292,1979,144,3_C.St,1.0,1.0,,0.5
4293,1979,145,3_C.St,1.0,1.0,,0.5
4294,1979,146,3_C.St,1.0,1.0,,0.5
4295,1979,147,3_C.St,1.0,1.0,,0.5
4296,1979,148,3_C.St,1.0,1.0,,0.5
4297,1979,149,3_C.St,1.0,1.0,,0.5
4298,1979,150,3_C.St,1.0,1.0,,0.5
4299,1979,151,3_C.St,1.0,1.0,,0.5
4300,1979,152,3_C.St,1.0,1.0,,0.5
4301,1979,153,3_C.St,1.0,1.0,,0.5
4302,1979,154,3_C.St,1.0,1.0,,0.5
4303,1979,155,3_C.St,1.0,1.0,,0.5
4304,1979,156,3_C.St,1.0,1.0,,0.5
4305,1979,157,3_C.St,1.0,1.0,,0.5
4306,1979,158,3_C.St,1.0,1.0,,0.5
4307,1979,159,3_C.St,1.0,1.0,,0.5
4308,1979,160,3_C.St,1.0,1.0,,0.5
4309,1979,161,3_C.St,1.0,1.0,,0.5
4310,1979,162,3_C.St,1.0,1.0,,0.5
4311,1979,163,3_C.St,1.0,1.0,,0.5
4312,1979,164,3_C.St,1.0,1.0,,0.5
4313,1979,165,3_C.St,1.0,1.0,,0.5
4314,1979,166,3_C.St,1.0,1.0,,0.5
4315,1979,167,3_C.St,1.0,1.0,,0.5
4316,1979,168,3_C.St,1.0,1.0,,0.5
4317,1979,169,3_C.St,1.0,1.0,,0.5
4318,1979,170,3_C.St,1.0,1.0,,0.5
4319,1979,171,3_C.St,1.0,1.0,,0.5
4320,1979,172,3_C.St,1.0,1.0,,0.5
4321,1979,173,3_C.St,1.0,1.0,,0.5
4322,1979,174,3_C.St,1.0,1.0,,0.5
4323,1979,175,3_C.St,1.0,1.0,,0.5
4324,1979,176,3_C.St,1.0,1.0,,0.5
4325,1979,177,3_C.St,1.0,1.0,,0.5
4326,1979,178,3_C.St,1.0,1.0,,0.5
4327,1979,179,3_C.St,1.0,1.0,,0.5
4328,1979,180,3_C.St,1.0,1.0,,0.5
4329,1979,181,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4330,1979,182,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4331,1979,183,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4332,1979,184,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4333,1979,185,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4334,1979,186,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4335,1979,187,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4336,1979,188,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4337,1979,189,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4338,1979,190,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4339,1979,191,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4340,1979,192,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4341,1979,193,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4342,1979,194,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4343,1979,195,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4344,1979,196,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4345,1979,197,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4346,1979,198,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4347,1979,199,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4348,1979,200,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4349,1979,201,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4350,1979,202,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4351,1979,203,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4352,1979,204,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4353,1979,205,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4354,1979,206,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4355,1979,207,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4356,1979,208,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4357,1979,209,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4358,1979,210,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4359,1979,211,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4360,1979,212,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4361,1979,213,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4362,1979,214,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4363,1979,215,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4364,1979,216,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4365,1979,217,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4366,1979,218,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4367,1979,219,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4368,1979,220,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4369,1979,221,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4370,1979,222,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4371,1979,223,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4372,1979,224,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4373,1979,225,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4374,1979,226,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4375,1979,227,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4376,1979,228,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4377,1979,229,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4378,1979,230,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4379,1979,231,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4380,1979,232,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4381,1979,233,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4382,1979,234,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4383,1979,235,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4384,1979,236,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4385,1979,237,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4386,1979,238,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4387,1979,239,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4388,1979,240,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4389,1979,241,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4390,1979,242,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4391,1979,243,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
4513,1980,121,3_C.St,0.0,0.0,,0.0
4514,1980,122,3_C.St,0.0,0.0,,0.0
4515,1980,123,3_C.St,0.0,0.0,,0.0
4516,1980,124,3_C.St,0.0,0.0,,0.0
4517,1980,125,3_C.St,0.0,0.0,,0.0
4518,1980,126,3_C.St,0.0,0.0,,0.0
4519,1980,127,3_C.St,0.0,0.0,,0.0
4520,1980,128,3_C.St,0.0,0.0,,0.0
4521,1980,129,3_C.St,0.0,0.0,,0.0
4522,1980,130,3_C.St,0.0,0.0,,0.0
4523,1980,131,3_C.St,0.0,0.0,,0.0
4524,1980,132,3_C.St,0.0,0.0,,0.0
4525,1980,133,3_C.St,0.0,0.0,,0.0
4526,1980,134,3_C.St,0.0,0.0,,0.0
4527,1980,135,3_C.St,0.0,0.0,,0.0
4528,1980,136,3_C.St,0.0,0.0,,0.0
4529,1980,137,3_C.St,0.0,0.0,,0.0
4530,1980,138,3_C.St,0.0,0.0,,0.0
4531,1980,139,3_C.St,0.0,0.0,,0.0
4532,1980,140,3_C.St,0.0,0.0,,0.0
4533,1980,141,3_C.St,0.0,0.0,,0.0
4534,1980,142,3_C.St,0.0,0.0,,0.0
4535,1980,143,3_C.St,0.0,0.0,,0.0
4536,1980,144,3_C.St,0.0,0.0,,0.0
4537,1980,145,3_C.St,0.0,0.0,,0.0
4538,1980,146,3_C.St,0.0,0.0,,0.0
4539,1980,147,3_C.St,0.0,0.0,,0.0
4540,1980,148,3_C.St,0.0,0.0,,0.0
